time,lat,long,depth,mag
2008-12-26T07:41:52.120Z,58.179000358,-155.328833991,83,4
2008-12-26T06:37:26.780Z,58.169167005,-155.341334016,0,9
2008-12-26T05:42:12.980Z,61.309500619,-152.258000516,489,5
2008-12-26T05:06:14.360Z,60.00833335,-153.055500111,247,5
2008-12-26T04:55:27.270Z,53.913501827,-166.353500707,1096,15
2008-12-26T04:13:12.650Z,60.007333348,-153.07166681,0,3
2008-12-26T04:06:32.350Z,52.338667344,-174.173500347,398,3
2008-12-26T03:01:08.230Z,60.009333352,-153.09166685,0,4
2008-12-25T22:19:13.080Z,58.24000048,-155.145666958,0,0
2008-12-25T18:51:31.030Z,61.189000378,-152.227167121,457,1
2008-12-25T18:02:44.150Z,53.90333514,-166.294500589,994,15
2008-12-25T16:52:18.270Z,61.298167263,-152.232000464,203,0
2008-12-25T15:20:21.310Z,61.303667274,-152.226000452,354,-4
2008-12-25T14:27:58.300Z,61.313167293,-152.27000054,345,1
2008-12-25T11:57:08.480Z,58.16833367,-155.352500705,106,9
2008-12-25T09:09:39.960Z,51.960668588,-178.404167475,482,7
2008-12-25T08:05:14.990Z,61.231167129,-152.261333856,523,1
2008-12-25T07:12:49.980Z,52.331500663,-174.19500039,0,-1
2008-12-25T07:02:29.810Z,60.053666774,-153.044666756,105,2
2008-12-25T00:02:31.610Z,61.31166729,-152.259167185,0,-1
2008-12-24T21:02:41.550Z,58.164500329,-155.357334048,173,7
2008-12-24T15:53:00.720Z,61.148166963,-152.287167241,278,5
2008-12-24T14:00:07.100Z,61.307833949,-152.256000512,395,4
2008-12-24T10:42:29.790Z,61.377334088,-152.732334798,1500,4
2008-12-24T10:13:03.090Z,58.232833799,-155.114333562,0,5
2008-12-24T10:05:20.730Z,61.377000754,-152.723668114,1435,7
2008-12-24T08:36:19.610Z,61.32166731,-152.256500513,409,6
2008-12-24T07:46:47.170Z,58.164833663,-155.357334048,165,5
2008-12-24T04:25:21.260Z,61.302833939,-152.267500535,373,6
2008-12-24T04:01:19.960Z,58.177667022,-155.361167389,89,2
2008-12-24T00:02:59.070Z,61.487000974,-151.947001894,807,6
2008-12-23T22:58:59.040Z,53.889835113,-166.872335078,408,5
2008-12-23T15:00:31.270Z,61.329167325,-152.243500487,514,2
2008-12-23T14:20:09.850Z,61.298167263,-152.239333812,236,3
2008-12-23T13:54:15.290Z,58.234000468,-155.155166977,97,2
2008-12-23T13:53:27.370Z,58.233500467,-155.147000294,115,8
2008-12-23T05:09:43.920Z,61.294500589,-152.23500047,500,-1
2008-12-23T03:48:21.220Z,53.920168507,-166.326167319,1435,22
2008-12-23T02:12:19.370Z,58.170167007,-155.362334058,0,10
2008-12-22T22:49:16.370Z,58.220833775,-155.166333666,0,4
2008-12-22T21:36:40.480Z,53.922001844,-166.321167309,1480,23
2008-12-22T21:15:55.000Z,61.222333778,-152.657334648,1143,4
2008-12-22T21:14:50.060Z,58.258500517,-155.018833371,0,6
2008-12-22T20:03:58.910Z,58.167000334,-155.342000684,117,0
2008-12-22T17:01:26.290Z,58.211833757,-155.176500353,426,4
2008-12-22T16:32:24.350Z,58.234167135,-155.152000304,93,7
2008-12-22T14:41:19.540Z,61.200667068,-152.293167253,596,6
2008-12-22T10:19:59.400Z,54.601834537,-163.488834311,531,16
2008-12-22T08:19:50.630Z,56.654167975,-158.557834449,780,17
2008-12-22T07:28:32.730Z,53.901501803,-166.879835093,667,6
2008-12-22T07:27:30.280Z,54.646501293,-163.578501157,204,12
2008-12-22T07:26:42.140Z,61.473834281,-151.994168655,792,7
2008-12-22T06:29:51.710Z,53.919501839,-166.318500637,998,10
2008-12-22T02:58:16.680Z,53.922668512,-166.320167307,1019,18
2008-12-22T01:44:54.620Z,61.311167289,-152.239833813,62,1
2008-12-22T01:35:28.020Z,61.309167285,-152.237667142,81,-3
2008-12-22T01:11:00.350Z,53.648501297,-167.028166723,1435,12
2008-12-22T00:42:59.380Z,54.614501229,-163.50666768,331,10
2008-12-21T22:28:57.380Z,58.163500327,-155.350834035,0,2
2008-12-21T21:13:57.370Z,60.489000978,-152.780668228,3441,15
2008-12-21T19:35:36.660Z,61.1500003,-152.349167365,598,5
2008-12-21T18:15:50.270Z,61.189667046,-152.504167675,911,9
2008-12-21T17:24:31.250Z,54.539167745,-164.683834701,4,3
2008-12-21T17:19:19.630Z,54.542001084,-164.695501391,227,7
2008-12-21T16:36:04.660Z,60.546167759,-152.655834645,660,4
2008-12-21T15:04:30.650Z,58.172667012,-155.379167425,167,5
2008-12-21T12:57:25.810Z,60.009000018,-153.062166791,225,7
2008-12-21T12:31:36.400Z,51.945335224,-178.532167731,507,9
2008-12-21T10:55:40.300Z,53.326167319,-168.364000728,1720,14
2008-12-21T10:03:34.310Z,53.70166807,-166.876168419,1051,11
2008-12-21T07:28:22.370Z,58.168000336,-155.349500699,165,7
2008-12-21T03:37:18.280Z,52.311833957,-174.156166979,399,-3
2008-12-21T01:23:04.220Z,54.762668192,-163.960168587,92,8
2008-12-20T23:49:45.350Z,58.162166991,-155.356500713,0,1
2008-12-20T23:24:08.570Z,58.159333652,-155.35833405,0,-4
2008-12-20T23:23:34.410Z,58.169000338,-155.352500705,0,3
2008-12-20T22:28:26.270Z,60.494334322,-152.746501493,418,2
2008-12-20T22:12:17.340Z,58.167833669,-155.348834031,0,7
2008-12-20T21:46:49.990Z,61.311500623,-152.252333838,353,8
2008-12-20T21:35:23.310Z,54.761001522,-163.975168617,0,4
2008-12-20T21:22:28.450Z,58.157666982,-155.323167313,0,6
2008-12-20T21:07:17.050Z,58.150833635,-155.339667346,0,9
2008-12-20T17:53:07.820Z,54.760834855,-163.967501935,0,8
2008-12-20T16:54:10.390Z,60.006000012,-153.053166773,290,8
2008-12-20T15:11:59.980Z,51.968501937,-178.512667692,468,10
2008-12-20T14:31:34.230Z,58.168500337,-155.330500661,0,5
2008-12-20T13:49:11.620Z,58.160500321,-155.356500713,56,5
2008-12-20T11:29:44.770Z,61.225167117,-152.261167189,536,3
2008-12-20T11:29:02.890Z,58.299667266,-154.971168609,287,4
2008-12-20T11:15:07.860Z,58.173833681,-155.358167383,0,3
2008-12-20T11:14:37.090Z,58.178167023,-155.357834049,142,11
2008-12-20T11:10:20.080Z,58.165666998,-155.352500705,187,2
2008-12-20T09:20:59.620Z,54.754668176,-163.959335252,0,6
2008-12-20T08:40:46.320Z,61.305500611,-152.241167149,211,5
2008-12-20T07:08:36.420Z,53.872668412,-166.891835117,661,15
2008-12-20T06:08:25.660Z,54.756001512,-163.976835287,0,4
2008-12-20T02:16:30.960Z,58.167667002,-155.35500071,228,19
2008-12-19T22:56:11.960Z,58.164500329,-155.360334054,0,1
2008-12-19T22:56:01.060Z,58.163833661,-155.359000718,177,10
2008-12-19T22:23:39.470Z,60.005833345,-153.066833467,0,8
2008-12-19T19:19:28.250Z,58.300333934,-154.953501907,334,11
2008-12-19T16:22:00.100Z,58.165166997,-155.347500695,57,2
2008-12-19T12:52:07.450Z,61.228667124,-152.684834703,837,4
2008-12-19T11:55:50.610Z,53.738501477,-166.752668172,820,11
2008-12-19T10:03:11.290Z,60.489834313,-152.735834805,3059,9
2008-12-19T10:03:04.180Z,60.498000996,-152.75500151,2969,5
2008-12-19T08:51:16.120Z,61.003166673,-152.246333826,1983,13
2008-12-19T06:35:16.180Z,58.397334128,-154.784168235,416,10
2008-12-19T06:30:07.840Z,58.172167011,-155.355834045,353,8
2008-12-19T01:53:09.730Z,58.165833665,-155.35333404,174,7
2008-12-18T23:11:43.180Z,61.192167051,-152.41500083,503,-1
2008-12-18T20:05:19.730Z,61.47666762,-151.944501889,453,4
2008-12-18T19:47:25.240Z,58.199167065,-155.249667166,254,6
2008-12-18T18:51:04.320Z,61.469667606,-151.906501813,578,5
2008-12-18T17:23:04.780Z,58.282667232,-154.993168653,205,7
2008-12-18T13:21:59.170Z,58.170167007,-155.360500721,0,4
2008-12-18T10:13:28.080Z,60.009166685,-153.054666776,275,4
2008-12-18T09:03:48.610Z,52.310500621,-174.204833743,368,7
2008-12-18T06:34:20.000Z,61.217167101,-152.185667038,753,-1
2008-12-18T06:27:52.650Z,54.6166679,-163.496334326,924,14
2008-12-18T00:20:44.300Z,60.517001034,-152.727501455,535,2
2008-12-17T23:38:33.980Z,60.008166683,-153.060166787,275,3
2008-12-17T22:12:24.280Z,58.164666996,-155.351167369,99,4
2008-12-17T20:06:52.980Z,59.357500715,-153.426167519,0,-2
2008-12-17T18:33:32.540Z,58.166000332,-155.349334032,0,5
2008-12-17T18:18:10.210Z,57.933668534,-155.459334252,682,10
2008-12-17T17:58:45.230Z,58.353667374,-154.70333474,2519,11
2008-12-17T15:45:42.170Z,58.195833725,-155.25500051,326,10
2008-12-17T13:16:35.490Z,60.01000002,-153.108166883,0,5
2008-12-17T08:52:50.270Z,58.168167003,-155.354167375,160,3
2008-12-17T07:43:27.050Z,60.008833351,-153.059333452,249,8
2008-12-17T07:35:11.700Z,61.471834277,-152.046000092,381,18
2008-12-17T07:25:09.430Z,60.009333352,-153.101833537,0,4
2008-12-17T06:51:16.770Z,60.008166683,-153.037166741,270,0
2008-12-17T06:20:17.320Z,60.009833353,-153.061500123,236,6
2008-12-17T06:18:09.790Z,60.00666668,-153.064500129,215,8
2008-12-17T01:22:26.170Z,61.309000618,-152.236333806,284,1
2008-12-17T01:11:37.410Z,51.92500185,-179.555834445,605,10
2008-12-17T00:04:27.180Z,60.80500161,-152.765834865,0,11
2008-12-16T23:26:53.580Z,61.358500717,-151.920335174,1376,9
2008-12-16T23:25:28.810Z,60.518834371,-152.728501457,524,-1
2008-12-16T22:21:13.980Z,54.144000288,-165.967668602,311,13
2008-12-16T16:14:42.270Z,51.946501893,-177.648167963,1025,18
2008-12-16T15:11:16.930Z,58.163166993,-155.312000624,193,7
2008-12-16T13:00:20.920Z,51.779501559,-177.084500169,864,15
2008-12-16T09:44:16.820Z,58.166500333,-155.355667378,270,10
2008-12-16T09:33:07.330Z,58.241500483,-155.138500277,0,3
2008-12-16T09:12:45.590Z,61.320167307,-152.259833853,398,5
2008-12-16T04:55:07.380Z,58.172833679,-155.344834023,0,3
2008-12-16T04:08:34.020Z,61.494667656,-151.969668606,637,5
2008-12-16T02:09:52.740Z,61.264833863,-152.309000618,1921,6
2008-12-16T01:59:41.470Z,61.296333926,-152.234167135,490,2
2008-12-15T23:24:29.510Z,57.819834973,-155.680668028,1539,15
2008-12-15T22:43:46.470Z,60.009833353,-153.067166801,0,4
2008-12-15T22:30:00.690Z,60.013666694,-153.06500013,0,6
2008-12-15T18:47:31.480Z,51.755334844,-177.117500235,1617,14
2008-12-15T16:19:35.240Z,59.359667386,-153.430500861,0,1
2008-12-15T14:43:19.560Z,54.625834585,-163.506334346,273,16
2008-12-15T14:17:45.130Z,58.162000324,-155.347000694,54,12
2008-12-15T11:42:28.040Z,58.163166993,-155.347334028,0,0
2008-12-15T11:16:41.000Z,60.008666684,-153.063166793,239,4
2008-12-15T10:50:32.400Z,59.358834051,-153.427834189,0,11
2008-12-15T10:47:22.720Z,61.202333738,-152.238833811,630,4
2008-12-15T10:36:27.780Z,58.167167001,-155.34833403,176,10
2008-12-15T10:08:29.880Z,58.163166993,-155.347667362,146,21
2008-12-15T09:28:01.700Z,58.174333682,-155.34166735,170,7
2008-12-15T06:35:15.080Z,60.45833425,-152.655667978,2891,12
2008-12-15T05:59:21.080Z,58.164333662,-155.355834045,0,4
2008-12-15T05:13:04.060Z,52.07833349,-176.14833363,341,-5
2008-12-15T05:10:47.290Z,61.490334314,-151.99166865,525,4
2008-12-15T05:08:44.990Z,60.009500019,-153.07500015,287,3
2008-12-15T03:44:41.240Z,58.297667262,-154.978668624,219,9
2008-12-15T02:46:06.430Z,58.179667026,-155.339000678,438,3
2008-12-15T01:58:43.020Z,61.537334408,-151.885668438,859,6
2008-12-15T01:35:07.310Z,58.184500369,-155.388834111,149,5
2008-12-14T23:20:38.350Z,61.49000098,-151.972501945,541,6
2008-12-14T23:14:37.700Z,60.009666686,-153.058500117,293,4
2008-12-14T23:13:10.500Z,58.165500331,-155.352500705,9,6
2008-12-14T22:40:36.840Z,58.164000328,-155.355167377,0,0
2008-12-14T21:33:43.300Z,58.167333668,-155.351834037,145,-2
2008-12-14T21:33:15.780Z,58.176833687,-155.342334018,0,-3
2008-12-14T21:32:11.190Z,58.163833661,-155.353167373,51,16
2008-12-14T19:38:01.920Z,58.164666996,-155.35166737,161,10
2008-12-14T18:25:16.770Z,60.008000016,-153.068000136,221,7
2008-12-14T18:11:41.530Z,58.201333736,-155.247000494,223,4
2008-12-14T15:42:03.380Z,58.397500795,-154.906001812,411,10
2008-12-14T13:55:40.480Z,54.588501177,-163.498500997,910,20
2008-12-14T12:43:50.010Z,54.599667866,-163.517001034,318,28
2008-12-14T12:08:17.400Z,60.008666684,-153.064333462,271,7
2008-12-14T11:04:04.780Z,60.009000018,-153.043500087,257,1
2008-12-14T10:44:36.010Z,60.009333352,-153.059833453,252,8
2008-12-14T10:25:43.250Z,58.275833885,-154.994168655,243,5
2008-12-14T08:21:58.400Z,60.017000034,-153.070166807,0,4
2008-12-14T08:12:23.090Z,61.305667278,-152.238167143,161,4
2008-12-14T08:03:31.210Z,58.243000486,-155.149666966,0,1
2008-12-14T07:15:40.050Z,61.297500595,-152.242000484,386,0
2008-12-14T06:17:52.100Z,58.181500363,-155.354834043,176,2
2008-12-14T03:43:35.600Z,57.690501381,-156.147000294,179,16
2008-12-14T02:30:50.740Z,58.166667,-155.354500709,0,3
2008-12-13T22:18:25.760Z,60.009333352,-153.057166781,270,5
2008-12-13T21:44:01.580Z,58.16500033,-155.351334036,0,-2
2008-12-13T21:08:44.330Z,51.782001564,-177.076000152,776,14
2008-12-13T20:45:29.300Z,54.632501265,-163.533834401,889,13
2008-12-13T20:17:25.180Z,58.294333922,-154.936835207,255,10
2008-12-13T19:53:53.270Z,60.054166775,-152.999335332,0,5
2008-12-13T19:46:04.910Z,53.89833513,-166.763001526,477,7
2008-12-13T19:34:58.500Z,54.620167907,-163.519667706,937,17
2008-12-13T18:53:40.950Z,51.602001204,-177.269667206,1249,18
2008-12-13T18:31:46.570Z,60.009166685,-153.064500129,278,4
2008-12-13T16:13:49.150Z,54.621001242,-163.524501049,634,16
2008-12-13T14:15:45.870Z,58.238667144,-155.147166961,20,5
2008-12-13T07:07:43.950Z,60.539501079,-152.607834549,1179,19
2008-12-13T06:50:04.900Z,54.745668158,-163.901001802,322,9
2008-12-13T06:16:34.410Z,61.476000952,-151.93166853,747,5
2008-12-13T05:54:03.390Z,54.614667896,-163.507667682,672,14
2008-12-13T05:53:18.700Z,54.615501231,-163.504501009,709,12
2008-12-13T05:45:51.930Z,54.730168127,-163.930168527,992,8
2008-12-13T05:11:42.540Z,58.237833809,-155.138666944,0,1
2008-12-13T04:54:27.320Z,58.165333664,-155.343834021,0,8
2008-12-13T03:58:42.250Z,54.784168235,-163.97333528,950,9
2008-12-13T03:54:37.930Z,54.749668166,-163.974168615,0,4
2008-12-13T03:33:29.300Z,54.76000152,-163.986168639,0,1
2008-12-13T03:17:45.250Z,54.75833485,-163.979835293,0,3
2008-12-13T00:38:05.390Z,53.913668494,-166.292167251,1007,13
2008-12-13T00:37:51.700Z,53.923168513,-166.301000602,1152,9
2008-12-13T00:00:41.280Z,54.757834849,-163.971335276,82,3
2008-12-12T23:44:56.780Z,60.044166755,-153.075666818,20,0
2008-12-12T23:41:00.190Z,58.16333366,-155.355334044,0,4
2008-12-12T22:03:00.490Z,54.757501515,-163.933668534,0,8
2008-12-12T17:17:55.140Z,60.462500925,-152.566001132,2566,7
2008-12-12T16:52:40.030Z,54.621501243,-163.506501013,818,12
2008-12-12T15:30:10.370Z,54.616501233,-163.542167751,657,16
2008-12-12T12:29:51.760Z,58.162666992,-155.349000698,0,9
2008-12-12T10:25:27.880Z,55.094000188,-162.12166691,385,11
2008-12-12T06:21:26.050Z,58.184667036,-155.335500671,180,2
2008-12-12T04:26:35.230Z,61.489500979,-151.948001896,835,6
2008-12-12T02:42:44.810Z,54.619834573,-163.520667708,724,20
2008-12-12T01:32:08.070Z,59.636834607,-153.277333888,1580,17
2008-12-12T00:18:42.030Z,58.162500325,-155.354000708,105,9
2008-12-11T23:45:34.960Z,61.283500567,-152.24500049,958,5
2008-12-11T21:21:08.460Z,54.618667904,-163.497500995,268,13
2008-12-11T20:58:45.590Z,51.908168483,-177.339667346,0,15
2008-12-11T20:06:47.280Z,61.48000096,-151.965668598,748,8
2008-12-11T19:44:57.150Z,61.041500083,-152.372000744,1455,9
2008-12-11T19:43:53.540Z,61.465834265,-151.962501925,972,15
2008-12-11T19:32:53.120Z,54.752834839,-163.950835235,0,6
2008-12-11T18:32:26.340Z,54.617834569,-163.51000102,527,10
2008-12-11T18:08:01.130Z,58.165333664,-155.357167381,146,7
2008-12-11T16:54:09.530Z,58.187333708,-155.282500565,524,3
2008-12-11T14:55:20.150Z,54.710834755,-163.969668606,837,5
2008-12-11T14:05:39.120Z,59.360834055,-153.429000858,0,-1
2008-12-11T11:43:42.070Z,58.22500045,-155.136166939,0,8
2008-12-11T09:14:44.490Z,61.179500359,-152.237000474,538,2
2008-12-11T07:25:01.610Z,61.532167731,-151.92500185,833,7
2008-12-11T07:11:14.870Z,58.140333614,-155.455667578,592,0
2008-12-11T06:28:39.080Z,58.179333692,-155.339500679,187,0
2008-12-11T06:25:34.700Z,58.176167019,-155.329667326,139,4
2008-12-11T06:15:09.050Z,52.040666748,-176.177667022,0,-1
2008-12-11T06:13:07.820Z,53.393000786,-168.121166909,0,9
2008-12-11T04:38:07.900Z,54.621501243,-163.544001088,871,14
2008-12-11T04:14:12.990Z,58.135166937,-155.44500089,0,6
2008-12-11T04:14:09.010Z,58.136833607,-155.457167581,378,6
2008-12-11T04:12:33.050Z,58.138666944,-155.454834243,441,2
2008-12-11T02:16:05.510Z,61.332500665,-152.081166829,432,-2
2008-12-11T01:08:32.800Z,54.628501257,-163.542667752,952,22
2008-12-11T00:40:21.050Z,61.322500645,-152.228167123,1096,4
2008-12-10T21:11:00.040Z,61.329000658,-152.193000386,0,-2
2008-12-10T20:51:37.700Z,54.622334578,-163.517667702,937,21
2008-12-10T19:21:18.730Z,54.628167923,-163.527334388,944,23
2008-12-10T16:15:09.410Z,58.241333816,-155.13833361,3465,13
2008-12-10T15:50:55.470Z,54.622001244,-163.520501041,612,13
2008-12-10T12:50:46.420Z,58.164666996,-155.353167373,0,1
2008-12-10T11:38:18.180Z,58.179167025,-155.275500551,176,7
2008-12-10T10:53:15.630Z,55.124666916,-162.207167081,378,5
2008-12-10T09:41:36.320Z,54.607834549,-163.534667736,893,25
2008-12-10T09:38:56.230Z,58.168500337,-155.35166737,0,2
2008-12-10T02:45:05.270Z,61.292667252,-152.253000506,84,3
2008-12-10T02:33:52.290Z,61.050666768,-152.339334012,1478,6
2008-12-10T00:56:58.730Z,54.609167885,-163.514834363,930,20
2008-12-09T23:42:40.410Z,61.537334408,-151.943835221,999,7
2008-12-09T21:27:48.170Z,54.617167901,-163.501501003,870,21
2008-12-09T20:28:06.460Z,54.614667896,-163.526834387,926,18
2008-12-09T19:47:55.820Z,54.600334534,-163.517334368,914,23
2008-12-09T19:16:24.650Z,54.619667906,-163.52666772,940,19
2008-12-09T18:06:24.860Z,58.166833667,-155.350334034,181,8
2008-12-09T18:02:29.010Z,58.162000324,-155.354500709,145,14
2008-12-09T16:42:01.020Z,61.150333634,-152.289167245,508,12
2008-12-09T14:50:46.040Z,58.158666984,-155.361334056,39,7
2008-12-09T13:44:01.750Z,61.145666958,-152.31333396,454,-1
2008-12-09T09:59:06.550Z,58.167667002,-155.352834039,160,10
2008-12-09T06:57:50.180Z,61.474500949,-151.952335238,549,7
2008-12-09T02:48:06.030Z,54.62500125,-163.533834401,908,21
2008-12-08T22:59:47.770Z,54.609334552,-163.52166771,893,22
2008-12-08T22:50:41.410Z,51.630834595,-178.774834883,1692,20
2008-12-08T18:37:36.280Z,61.479334292,-151.923668514,707,7
2008-12-08T15:45:40.670Z,60.489334312,-152.74833483,0,0
2008-12-08T11:57:19.960Z,58.234167135,-155.147500295,279,9
2008-12-08T11:28:43.610Z,61.14166695,-152.281833897,447,8
2008-12-08T07:43:15.350Z,54.62833459,-163.525501051,890,16
2008-12-08T07:13:21.340Z,61.200500401,-152.292000584,578,1
2008-12-08T05:06:06.130Z,54.618167903,-163.510667688,774,13
2008-12-08T04:58:29.090Z,51.869835073,-177.844501689,773,5
2008-12-08T04:20:20.670Z,54.619001238,-163.532667732,342,11
2008-12-08T04:20:07.930Z,54.61333456,-163.494167655,339,14
2008-12-08T04:11:38.940Z,54.635167937,-163.528001056,897,20
2008-12-08T03:13:56.250Z,51.807001614,-177.601167869,932,19
2008-12-08T02:25:09.530Z,61.482667632,-151.950668568,725,7
2008-12-08T00:03:46.350Z,61.471834277,-151.947168561,956,14
2008-12-07T20:50:48.130Z,54.75666818,-163.955501911,0,6
2008-12-07T20:39:23.350Z,61.305500611,-152.240667148,386,5
2008-12-07T20:09:06.010Z,51.864835063,-177.796168259,387,12
2008-12-07T20:07:01.600Z,52.187167041,-174.046833427,349,11
2008-12-07T19:30:00.050Z,61.260333854,-152.280167227,1278,2
2008-12-07T19:24:52.650Z,51.784001568,-177.510501021,947,12
2008-12-07T19:04:37.790Z,58.197833729,-155.26500053,363,2
2008-12-07T18:46:44.180Z,54.656834647,-163.556834447,103,12
2008-12-07T18:39:35.600Z,51.795668258,-177.514334362,618,14
2008-12-07T16:39:01.560Z,54.763834861,-163.954668576,0,4
2008-12-07T16:33:39.380Z,51.757334848,-177.513834361,1040,14
2008-12-07T16:26:59.930Z,51.791334916,-177.518167703,936,23
2008-12-07T14:36:36.740Z,51.85666838,-177.815168297,165,7
2008-12-07T14:25:48.400Z,51.860168387,-177.815834965,0,5
2008-12-07T14:07:10.480Z,51.812501625,-177.510334354,539,18
2008-12-07T13:48:51.020Z,58.168000336,-155.355667378,175,2
2008-12-07T13:27:04.120Z,58.166667,-155.357167381,153,10
2008-12-07T13:10:46.590Z,54.756001512,-163.98500197,0,1
2008-12-07T13:00:01.420Z,58.168833671,-155.352667372,198,7
2008-12-07T11:48:58.860Z,58.170500341,-155.333334,0,3
2008-12-07T11:46:10.040Z,51.881835097,-177.814501629,363,13
2008-12-07T11:31:19.070Z,61.530667728,-151.975835285,787,9
2008-12-07T11:30:02.080Z,51.744668156,-179.047833429,743,15
2008-12-07T11:06:26.860Z,59.357834049,-153.428834191,0,-5
2008-12-07T07:28:57.710Z,58.165333664,-155.354834043,0,4
2008-12-07T06:56:30.770Z,58.163166993,-155.343000686,0,-2
2008-12-07T06:55:25.930Z,61.302333938,-152.27166721,557,5
2008-12-07T04:36:30.670Z,51.859835053,-177.795501591,0,11
2008-12-07T03:39:03.870Z,51.858501717,-177.801501603,354,12
2008-12-07T03:38:31.180Z,51.860168387,-177.810668288,229,15
2008-12-07T03:33:56.100Z,51.862501725,-177.801168269,296,16
2008-12-07T02:59:27.170Z,54.536334406,-164.670501341,94,13
2008-12-07T02:53:58.640Z,58.271833877,-155.001333336,180,4
2008-12-07T02:09:27.580Z,58.158166983,-155.349000698,55,4
2008-12-07T01:53:56.810Z,58.172833679,-154.714501429,1060,13
2008-12-07T00:05:33.470Z,52.19833373,-174.053000106,449,11
2008-12-06T23:19:32.850Z,54.765168197,-163.972335278,0,5
2008-12-06T20:48:50.380Z,61.305667278,-152.229833793,1,-1
2008-12-06T18:10:59.060Z,54.732834799,-163.943835221,883,8
2008-12-06T18:04:01.430Z,58.166166999,-155.351167369,206,6
2008-12-06T17:46:25.320Z,58.422000844,-154.501334336,915,12
2008-12-06T16:08:42.610Z,58.180333694,-155.340500681,448,0
2008-12-06T16:08:25.570Z,58.170667008,-155.357667382,0,3
2008-12-06T15:00:02.390Z,54.739668146,-163.94333522,273,4
2008-12-06T14:59:10.930Z,58.238667144,-155.162500325,396,11
2008-12-06T14:36:15.170Z,58.260833855,-155.01500003,0,1
2008-12-06T14:16:01.640Z,58.299833933,-154.980501961,225,7
2008-12-06T13:17:04.880Z,61.324500649,-152.169000338,556,-1
2008-12-06T12:09:27.110Z,61.34000068,-152.213667094,171,5
