year,month,day,hour,min,sec,lat,latDir,latMin,long,longDir,longMin,depth,mag,type,depth2
2007,1,1,0,49,5890,58,N,1444,155,W,907,237,10,a,237
2007,1,1,1,44,2884,54,N,3674,163,W,3141,936,14,a,936
2007,1,1,2,49,682,54,N,3660,163,W,3098,956,21,a,956
2007,1,1,4,41,3230,58,N,1051,155,W,1673,168,3,a,168
2007,1,1,5,24,336,58,N,1056,155,W,1929,145,12,a,145
2007,1,1,6,1,5298,54,N,3593,163,W,2898,812,17,a,812
2007,1,1,11,10,4331,58,N,2182,154,W,5248,199,5,a,199
2007,1,1,21,52,5981,58,N,1072,155,W,2105,0,2,a,-300
2007,1,1,22,39,3610,58,N,1410,155,W,722,116,0,a,116
2007,1,1,23,31,1510,58,N,1451,155,W,801,0,-3,a,-300
2007,1,2,5,16,4597,58,N,1425,155,W,832,123,5,a,123
2007,1,2,5,45,5299,52,N,1932,174,W,881,80,12,a,80
2007,1,2,5,46,1879,54,N,3730,163,W,3210,933,18,a,933
2007,1,2,6,17,4805,58,N,1390,155,W,965,0,4,a,-300
2007,1,2,6,31,2680,61,N,1258,152,W,1580,444,-2,a,444
2007,1,2,6,56,5436,58,N,1380,155,W,987,0,5,a,-246
2007,1,2,10,6,499,58,N,980,155,W,1916,190,9,a,190
2007,1,2,10,37,4823,61,N,2771,151,W,5507,556,1,E,556
2007,1,2,18,27,5166,54,N,3868,163,W,3199,1479,21,a,1479
2007,1,2,18,39,1480,61,N,1077,152,W,1606,620,-3,a,620
2007,1,3,3,3,1267,61,N,1744,152,W,1434,264,-1,a,264
2007,1,3,5,5,782,51,N,5837,178,E,2185,496,18,a,496
2007,1,3,6,2,455,61,N,1752,152,W,2137,0,-3,a,-300
2007,1,3,6,35,1112,58,N,5855,153,W,3662,661,2,a,661
2007,1,3,6,39,2976,58,N,2211,154,W,5270,200,3,a,200
2007,1,3,9,13,1909,61,N,1093,152,W,1392,522,2,a,522
2007,1,3,10,40,5425,61,N,1197,152,W,1830,544,1,a,544
2007,1,3,14,55,423,61,N,3034,151,W,5765,271,9,E,271
2007,1,3,19,49,2786,59,N,2157,153,W,2594,0,1,a,-55
2007,1,3,22,0,2443,58,N,2857,154,W,1791,895,12,a,895
2007,1,4,0,56,3979,51,N,4776,178,W,2616,1509,19,a,1509
2007,1,4,3,14,2456,61,N,1313,152,W,2925,521,0,a,521
2007,1,4,8,31,5734,58,N,4609,153,W,5849,513,11,a,513
2007,1,4,9,29,2859,58,N,1100,155,W,1782,291,5,a,291
2007,1,4,10,7,624,58,N,2266,154,W,4387,554,9,a,554
2007,1,4,12,39,3866,61,N,5959,144,W,829,893,13,b,893
2007,1,4,13,47,5568,61,N,1914,152,W,1513,385,3,a,385
2007,1,4,13,48,679,61,N,1907,152,W,1507,0,-7,a,-201
2007,1,4,14,15,1396,58,N,1137,155,W,1697,138,2,a,138
2007,1,4,17,48,1794,61,N,1980,152,W,1390,491,-2,b,491
2007,1,4,17,52,3770,61,N,1857,152,W,1443,365,-1,a,365
2007,1,4,22,34,3067,58,N,4457,153,W,3886,314,7,a,314
2007,1,4,22,34,3972,58,N,4520,153,W,3807,320,3,a,320
2007,1,4,22,38,1649,58,N,4553,153,W,3869,532,4,a,532
2007,1,4,22,41,1780,58,N,4898,153,W,3090,190,0,a,190
2007,1,4,23,17,2665,52,N,2022,174,W,904,818,15,a,818
2007,1,4,23,17,2922,52,N,1936,174,W,1034,1421,20,a,1421
2007,1,4,23,25,2388,52,N,2062,174,W,991,1093,17,a,1093
2007,1,4,23,36,3460,52,N,1898,174,W,1057,422,6,a,422
2007,1,4,23,39,2723,52,N,1977,174,W,939,280,11,a,280
2007,1,5,0,2,435,52,N,1965,174,W,986,588,18,a,588
2007,1,5,0,2,4853,52,N,1980,174,W,965,426,14,a,426
2007,1,5,1,1,2361,61,N,2007,152,W,1341,0,5,b,-300
2007,1,5,1,37,2511,61,N,1830,152,W,1432,0,-1,a,-173
2007,1,5,2,59,1778,54,N,3590,163,W,3132,931,26,a,931
2007,1,5,3,50,1448,58,N,1967,154,W,5262,897,11,b,897
2007,1,5,4,24,1747,58,N,1452,155,W,922,160,10,a,160
2007,1,5,4,48,589,54,N,3667,163,W,2943,806,15,a,806
2007,1,5,4,53,1137,52,N,1817,174,W,1329,181,9,a,181
2007,1,5,5,15,3192,54,N,3732,163,W,3214,891,19,a,891
2007,1,5,13,40,1441,61,N,1856,152,W,1434,428,-1,a,428
2007,1,5,13,49,4864,58,N,1434,155,W,970,188,10,a,188
2007,1,5,14,7,1797,58,N,2538,154,W,2714,400,13,a,400
2007,1,5,14,6,5181,61,N,1899,152,W,1518,400,11,a,400
2007,1,5,14,18,2684,61,N,1877,152,W,1515,313,1,a,313
2007,1,5,14,25,159,61,N,1889,152,W,1448,299,2,a,299
2007,1,5,14,27,5931,61,N,1816,152,W,1448,411,-3,a,411
2007,1,5,20,20,3868,61,N,2875,152,W,62,304,4,E,304
2007,1,6,1,44,2073,58,N,1573,154,W,5440,272,8,a,272
2007,1,6,1,55,5453,58,N,4754,153,W,3795,329,2,a,329
2007,1,6,1,59,5626,58,N,4720,153,W,3855,306,6,a,306
2007,1,6,2,6,4225,58,N,4777,153,W,3822,317,2,a,317
2007,1,6,2,29,3563,58,N,4737,153,W,3826,397,7,a,397
2007,1,6,2,35,5593,58,N,1620,154,W,5501,492,17,a,492
2007,1,6,2,46,1875,58,N,4728,153,W,3793,254,6,a,254
2007,1,6,2,52,994,58,N,4789,153,W,3839,453,-1,a,453
2007,1,6,3,12,2497,58,N,4612,153,W,3903,233,0,a,233
2007,1,6,3,41,1678,58,N,4780,153,W,3826,365,5,a,365
2007,1,6,8,49,2178,54,N,3635,163,W,3093,971,17,a,971
2007,1,6,14,1,1826,61,N,3024,151,W,5671,1256,5,E,1256
2007,1,6,15,16,3641,52,N,1916,174,W,1144,503,9,a,503
2007,1,6,16,5,4305,58,N,3403,154,W,2960,1015,15,a,1015
2007,1,6,16,17,4345,58,N,3177,154,W,2552,937,11,a,937
2007,1,6,16,19,367,58,N,3210,154,W,2601,1015,13,a,1015
2007,1,6,16,25,4961,58,N,3164,154,W,2544,940,9,a,940
2007,1,6,16,29,33,58,N,3092,154,W,2475,910,14,a,910
2007,1,6,16,34,2832,58,N,1755,154,W,5887,169,7,a,169
2007,1,6,17,10,73,58,N,3157,154,W,2468,998,8,a,998
2007,1,6,17,43,510,58,N,1191,155,W,1483,180,1,a,180
2007,1,6,17,48,727,58,N,981,155,W,2241,38,2,a,38
2007,1,6,19,6,3214,58,N,3367,154,W,2835,910,9,a,910
2007,1,6,20,12,3278,54,N,3706,163,W,3067,963,8,a,963
2007,1,7,4,13,2836,54,N,3622,163,W,3156,870,21,a,870
2007,1,7,5,6,2309,51,N,4917,178,W,4815,571,10,b,571
2007,1,7,6,11,2095,62,N,8,144,W,524,639,10,b,639
2007,1,7,6,12,3884,61,N,1138,152,W,1340,503,17,a,503
2007,1,7,6,38,5656,54,N,3632,163,W,3143,934,11,a,934
2007,1,7,6,39,730,54,N,3728,163,W,3020,959,20,a,959
2007,1,7,7,26,2691,54,N,3457,163,W,3249,858,20,a,858
2007,1,7,7,34,3796,54,N,3607,163,W,3214,992,9,a,992
2007,1,7,7,38,3254,54,N,3964,163,W,3657,0,10,a,-171
2007,1,7,7,40,4522,52,N,1930,174,W,938,548,8,a,548
2007,1,7,7,45,5431,52,N,1933,174,W,889,634,10,a,634
2007,1,7,7,46,3473,52,N,1915,174,W,978,382,5,a,382
2007,1,7,7,47,306,52,N,1915,174,W,870,602,6,a,602
2007,1,7,7,54,5279,54,N,3627,163,W,3178,935,26,a,935
2007,1,7,8,16,3141,58,N,1761,154,W,5931,161,3,a,161
2007,1,7,8,26,3969,54,N,3444,163,W,3150,847,17,a,847
2007,1,7,8,47,3614,52,N,1946,174,W,880,440,6,a,440
2007,1,7,8,49,3820,52,N,1887,174,W,1042,279,9,a,279
2007,1,7,8,52,809,52,N,1950,174,W,807,547,10,a,547
2007,1,7,10,22,4069,54,N,3428,163,W,3180,848,22,a,848
2007,1,7,11,52,5797,51,N,5060,178,W,4786,595,13,b,595
2007,1,7,12,8,2221,51,N,4617,178,W,4679,585,13,b,585
2007,1,7,13,46,3091,61,N,1345,152,W,2841,704,1,a,704
2007,1,7,14,29,3833,54,N,3667,163,W,3179,893,22,a,893
2007,1,7,14,56,5233,61,N,241,152,W,1626,1225,1,a,1225
2007,1,7,18,8,455,58,N,1742,155,W,103,576,7,a,576
2007,1,7,18,57,1943,51,N,5653,178,E,2656,502,7,a,502
2007,1,7,20,26,3485,54,N,3693,163,W,3074,950,19,a,950
2007,1,7,20,41,848,58,N,1392,155,W,807,62,3,a,62
2007,1,7,21,16,901,54,N,3567,163,W,3315,89,11,a,89
2007,1,7,21,45,3471,54,N,3485,163,W,3335,877,13,a,877
2007,1,8,0,11,2415,54,N,3601,163,W,3419,885,11,a,885
2007,1,8,1,36,2606,54,N,3611,163,W,3249,865,18,a,865
2007,1,8,1,55,2103,51,N,4729,178,W,4691,469,12,b,469
2007,1,8,2,35,3516,58,N,1586,154,W,5835,193,9,a,193
2007,1,8,2,50,3481,53,N,4336,166,W,4544,613,10,a,613
2007,1,8,4,49,3971,54,N,3528,163,W,3209,905,23,a,905
2007,1,8,14,33,4609,53,N,4337,166,W,4475,924,11,a,924
2007,1,8,16,8,1526,58,N,1446,155,W,1008,113,4,a,113
2007,1,8,21,58,4060,58,N,4693,153,W,3946,450,2,a,450
2007,1,8,22,1,1800,58,N,4694,153,W,3953,383,8,a,383
2007,1,8,22,1,2412,58,N,4684,153,W,3951,356,6,a,356
2007,1,8,22,1,3728,58,N,4707,153,W,3943,317,5,a,317
2007,1,8,22,17,5035,58,N,1426,155,W,969,0,-2,a,-300
2007,1,8,22,40,1543,58,N,1447,155,W,992,310,1,a,310
2007,1,8,23,6,5460,58,N,3201,154,W,2560,954,13,a,954
2007,1,8,23,51,5043,58,N,3261,154,W,2671,972,11,a,972
2007,1,9,2,24,976,58,N,3294,154,W,2747,978,11,a,978
2007,1,9,3,19,2781,58,N,3298,154,W,2783,932,11,a,932
2007,1,9,3,36,1013,58,N,4522,153,W,4049,0,9,a,-300
2007,1,9,6,40,229,58,N,4610,153,W,3972,206,2,a,206
2007,1,9,7,53,5884,58,N,1621,154,W,5975,176,7,a,176
2007,1,9,14,5,5485,58,N,4699,153,W,3955,359,5,a,359
2007,1,9,14,6,1396,58,N,4683,153,W,3965,382,4,a,382
2007,1,9,14,48,2511,58,N,5348,153,W,3871,540,1,a,540
2007,1,9,16,20,1059,58,N,4669,153,W,3914,233,3,a,233
2007,1,9,16,27,3655,58,N,4552,153,W,4049,248,4,a,248
2007,1,9,16,47,5891,58,N,4775,153,W,3797,130,-2,a,130
2007,1,9,17,6,4277,58,N,4543,153,W,4053,261,2,a,261
2007,1,9,20,20,34,61,N,1884,152,W,1490,425,1,a,425
2007,1,9,22,28,2902,58,N,1057,155,W,1990,136,2,a,136
2007,1,9,22,33,4325,61,N,1188,152,W,1632,367,-5,a,367
2007,1,9,23,34,2313,58,N,4819,153,W,3333,336,-1,a,336
2007,1,9,23,41,2879,58,N,4770,153,W,3380,310,3,a,310
2007,1,10,2,34,4822,52,N,1775,174,W,1603,476,6,a,476
2007,1,10,2,46,3199,62,N,30,144,W,169,269,5,a,269
2007,1,10,3,54,2107,62,N,49,144,W,760,171,8,b,171
2007,1,10,4,28,2349,61,N,2915,151,W,5322,913,7,E,913
2007,1,10,5,46,4673,61,N,5821,144,W,1534,657,8,b,657
2007,1,10,9,46,1487,51,N,4887,177,W,1052,1336,11,a,1336
2007,1,10,12,6,1460,51,N,4827,177,W,1366,1365,14,a,1365
2007,1,10,15,31,5498,60,N,5821,152,W,2745,303,4,a,303
2007,1,10,18,40,24,58,N,2124,155,W,567,197,7,a,197
2007,1,10,21,50,5727,54,N,3655,163,W,3000,949,16,a,949
2007,1,10,22,45,2843,58,N,4606,153,W,4071,266,8,a,266
2007,1,10,22,47,3422,58,N,4615,153,W,3980,285,8,a,285
2007,1,10,22,48,3378,58,N,4685,153,W,3974,219,5,a,219
2007,1,10,22,52,272,58,N,4631,153,W,4046,430,10,a,430
2007,1,10,22,55,2993,58,N,4701,153,W,3957,207,9,a,207
2007,1,10,23,1,701,58,N,4617,153,W,4008,464,6,a,464
2007,1,10,23,2,979,58,N,4697,153,W,3930,333,2,a,333
2007,1,10,23,2,4860,58,N,4612,153,W,4064,348,15,a,348
2007,1,10,23,13,3228,58,N,4618,153,W,4028,400,11,a,400
2007,1,10,23,21,5129,58,N,4609,153,W,4014,400,4,a,400
2007,1,10,23,25,1095,58,N,4639,153,W,4003,400,15,a,400
2007,1,10,23,40,2962,58,N,4625,153,W,4009,464,9,a,464
2007,1,10,23,43,1758,58,N,4635,153,W,3998,387,10,a,387
2007,1,11,0,0,5551,54,N,638,166,W,106,2204,16,b,2204
2007,1,11,0,35,5,58,N,4714,153,W,3933,310,2,a,310
2007,1,11,0,52,5215,58,N,4677,153,W,3986,230,8,a,230
2007,1,11,2,5,1753,58,N,4642,153,W,3977,298,5,a,298
2007,1,11,5,59,5110,58,N,1037,155,W,2120,0,1,a,-300
2007,1,11,6,16,2415,58,N,4579,153,W,3997,206,4,a,206
2007,1,11,6,47,3915,61,N,2180,152,W,2003,534,-3,a,534
2007,1,11,7,53,1190,61,N,1615,152,W,1473,0,-3,b,-236
2007,1,11,9,20,2660,58,N,1449,155,W,832,0,1,a,-300
2007,1,11,9,49,4077,52,N,1954,174,W,1151,579,5,a,579
2007,1,11,15,21,3784,58,N,4723,153,W,3918,982,5,a,982
2007,1,11,18,45,3846,52,N,2352,174,W,959,219,5,a,219
2007,1,11,20,42,3800,61,N,2155,152,W,1942,391,-2,a,391
2007,1,11,21,54,493,58,N,4654,153,W,3987,289,3,a,289
2007,1,11,22,4,660,58,N,4454,153,W,5201,685,5,a,685
2007,1,11,23,33,5662,54,N,3690,163,W,3269,944,18,a,944
2007,1,11,23,48,3849,54,N,3736,163,W,3006,986,19,a,986
2007,1,12,0,13,3617,52,N,1798,174,W,888,277,35,a,277
2007,1,12,0,14,4937,52,N,1801,174,W,816,428,13,a,428
2007,1,12,0,16,1766,52,N,1872,174,W,1110,632,2,a,632
2007,1,12,0,16,2976,52,N,1999,174,W,1070,977,4,a,977
2007,1,12,0,17,2008,52,N,1898,174,W,854,1155,6,a,1155
2007,1,12,0,19,3564,52,N,1918,174,W,850,1177,2,a,1177
2007,1,12,0,19,5080,52,N,1844,174,W,648,1058,8,a,1058
2007,1,12,0,20,2201,52,N,1902,174,W,787,1162,10,a,1162
2007,1,12,0,20,3235,52,N,1816,174,W,632,858,10,a,858
2007,1,12,0,22,1019,52,N,1813,174,W,834,1000,3,a,1000
2007,1,12,0,22,2636,52,N,1875,174,W,696,991,7,a,991
2007,1,12,0,22,3270,52,N,1919,174,W,878,943,10,a,943
2007,1,12,0,23,306,52,N,1921,174,W,868,856,5,a,856
2007,1,12,0,23,2357,52,N,1955,174,W,953,1047,8,a,1047
2007,1,12,0,23,3186,52,N,1863,174,W,684,981,8,a,981
2007,1,12,0,24,4522,52,N,1846,174,W,822,620,0,a,620
2007,1,12,0,25,1024,52,N,1992,174,W,993,1100,3,a,1100
2007,1,12,0,29,3563,52,N,1888,174,W,755,752,5,a,752
2007,1,12,0,31,1711,52,N,1884,174,W,914,899,4,a,899
2007,1,12,0,31,4566,52,N,1885,174,W,758,497,8,a,497
2007,1,12,0,38,3868,52,N,1860,174,W,703,1044,6,a,1044
2007,1,12,1,17,569,52,N,1852,174,W,731,999,6,a,999
2007,1,12,5,55,2077,54,N,3641,163,W,3169,751,24,a,751
2007,1,12,5,56,4611,54,N,3721,163,W,3073,942,14,a,942
2007,1,12,6,30,4430,58,N,4594,153,W,4027,424,11,a,424
2007,1,12,6,34,845,58,N,4699,153,W,3992,441,7,a,441
2007,1,12,6,47,2726,58,N,4589,153,W,3959,273,6,a,273
2007,1,12,6,56,1312,58,N,4789,153,W,3758,99,3,a,99
2007,1,12,7,21,737,61,N,1101,152,W,1380,297,2,a,297
2007,1,12,7,40,1724,52,N,1890,174,W,784,830,12,a,830
2007,1,12,7,40,5326,52,N,1877,174,W,793,625,21,a,625
2007,1,12,7,41,5606,52,N,1880,174,W,879,1063,3,a,1063
2007,1,12,7,42,2013,52,N,1912,174,W,841,1190,3,a,1190
2007,1,12,7,44,5133,52,N,1856,174,W,712,918,9,a,918
2007,1,12,7,53,2122,52,N,1891,174,W,957,891,6,a,891
2007,1,12,7,56,537,52,N,1881,174,W,826,599,9,a,599
2007,1,12,7,59,2221,52,N,1878,174,W,758,963,14,a,963
2007,1,12,8,4,1660,52,N,1871,174,W,755,983,5,a,983
2007,1,12,8,4,4439,52,N,1896,174,W,916,1054,1,a,1054
2007,1,12,8,7,3613,52,N,1879,174,W,835,559,6,a,559
2007,1,12,8,20,5155,52,N,1891,174,W,919,684,11,a,684
2007,1,12,8,21,3092,52,N,1891,174,W,753,1189,16,a,1189
2007,1,12,8,35,2736,52,N,1893,174,W,648,782,7,a,782
2007,1,12,8,38,4666,52,N,1880,174,W,1034,756,6,a,756
2007,1,12,9,11,4025,52,N,1884,174,W,874,992,5,a,992
2007,1,12,9,53,3789,52,N,1924,174,W,824,681,4,a,681
2007,1,12,10,29,5962,51,N,5327,178,W,856,460,8,a,460
2007,1,12,10,51,4965,52,N,1927,174,W,787,968,8,a,968
2007,1,12,11,11,3326,54,N,887,165,W,5789,172,2,a,172
2007,1,12,11,30,4391,58,N,4607,153,W,3991,185,3,a,185
2007,1,12,11,53,4245,54,N,3568,163,W,3149,930,17,a,930
2007,1,12,12,41,5643,58,N,1082,155,W,1651,185,5,a,185
2007,1,12,13,54,4253,58,N,4521,153,W,4077,0,12,a,0
2007,1,12,14,11,5977,52,N,1882,174,W,719,944,12,a,944
2007,1,12,14,20,5326,52,N,1905,174,W,753,1204,5,a,1204
2007,1,12,14,35,891,52,N,1858,174,W,1124,826,3,a,826
2007,1,12,14,40,5286,52,N,1853,174,W,894,973,13,a,973
2007,1,12,17,43,5066,52,N,601,178,E,1102,0,26,a,-300
2007,1,12,18,19,5099,54,N,3517,163,W,3182,804,15,a,804
2007,1,12,18,28,1266,54,N,3702,163,W,3161,883,12,a,883
2007,1,12,19,44,2765,58,N,2669,154,W,4784,425,9,a,425
2007,1,12,20,2,1057,58,N,4713,153,W,4040,390,2,a,390
2007,1,12,21,27,1067,52,N,1778,174,W,922,731,3,a,731
2007,1,13,4,1,825,51,N,4829,178,W,4822,346,10,b,346
2007,1,13,4,41,606,58,N,1174,155,W,1516,267,4,a,267
2007,1,13,4,42,507,58,N,1053,155,W,1970,73,7,a,73
2007,1,13,5,17,2026,54,N,877,165,W,5696,349,1,a,349
2007,1,13,5,19,3676,54,N,830,165,W,5613,428,-2,a,428
2007,1,13,5,20,3981,54,N,832,165,W,5624,421,3,a,421
2007,1,13,5,21,5292,54,N,855,165,W,5685,297,3,a,297
2007,1,13,6,11,2163,52,N,1835,174,W,1027,244,10,a,244
2007,1,13,6,16,2980,52,N,1866,174,W,988,39,7,a,39
2007,1,13,6,38,3494,52,N,1824,174,W,1136,0,4,a,-300
2007,1,13,6,41,3383,52,N,1896,174,W,1193,382,2,a,382
2007,1,13,6,56,1546,52,N,1914,174,W,894,262,-1,a,262
2007,1,13,8,14,5334,58,N,1456,155,W,969,108,10,a,108
2007,1,13,9,9,4694,52,N,1930,174,W,933,488,7,a,488
2007,1,13,10,14,1472,51,N,5124,178,W,176,552,11,a,552
2007,1,13,11,40,906,52,N,1853,174,W,701,522,3,a,522
2007,1,13,12,8,4801,58,N,2484,154,W,3969,656,8,a,656
2007,1,13,12,16,3791,58,N,4625,153,W,4002,288,8,a,288
2007,1,13,12,20,1151,58,N,2529,154,W,4032,534,11,a,534
2007,1,13,12,24,3122,58,N,4687,153,W,3961,354,0,a,354
2007,1,13,12,58,862,61,N,1204,152,W,1797,444,6,a,444
2007,1,13,13,33,2106,58,N,1132,155,W,1555,40,9,a,40
2007,1,13,14,16,1656,58,N,4755,153,W,3848,213,-2,a,213
2007,1,13,14,17,3377,51,N,4738,178,W,4770,314,11,b,314
2007,1,13,14,29,5317,58,N,4730,153,W,3863,230,-2,a,230
2007,1,13,14,33,1273,58,N,4710,153,W,3944,363,4,a,363
2007,1,13,14,40,5008,58,N,2494,154,W,3998,612,14,a,612
2007,1,13,15,1,1601,58,N,4725,153,W,3936,383,5,a,383
2007,1,13,15,26,3789,51,N,4874,178,W,5113,549,6,a,549
2007,1,13,15,49,2229,58,N,2486,154,W,3972,594,12,a,594
2007,1,13,16,12,5166,58,N,4711,153,W,3947,337,5,a,337
2007,1,13,16,33,4142,58,N,4715,153,W,3953,344,1,a,344
2007,1,13,17,23,2208,58,N,4743,153,W,3897,291,-2,a,291
2007,1,13,17,31,212,52,N,1750,174,W,734,601,4,a,601
2007,1,13,17,31,2128,52,N,1768,174,W,651,1117,5,a,1117
2007,1,13,17,34,5926,52,N,1783,174,W,691,1084,10,a,1084
2007,1,13,17,36,3591,52,N,1867,174,W,856,1015,7,a,1015
2007,1,13,17,46,5397,58,N,1425,155,W,944,201,9,a,201
2007,1,13,17,47,3648,58,N,1362,155,W,821,158,9,a,158
2007,1,13,17,48,948,58,N,1401,155,W,908,0,7,a,-211
2007,1,13,17,52,609,58,N,1393,155,W,891,0,7,a,-300
2007,1,13,19,40,5123,58,N,1244,155,W,760,528,5,a,528
2007,1,13,20,2,3896,58,N,4754,153,W,3867,304,5,a,304
2007,1,13,20,14,3361,51,N,4857,178,W,4985,308,5,a,308
2007,1,13,20,24,5949,51,N,4824,178,W,4898,381,5,a,381
2007,1,13,20,27,214,58,N,4571,153,W,4121,425,19,a,425
2007,1,13,20,31,3324,58,N,4764,153,W,3881,234,-1,a,234
2007,1,13,20,31,1823,52,N,1728,174,W,1489,447,2,a,447
2007,1,13,20,38,2930,58,N,4756,153,W,3897,351,-2,a,351
2007,1,13,20,43,2074,51,N,4804,178,W,4883,367,5,a,367
2007,1,13,20,48,662,51,N,5575,178,E,3391,1301,8,a,1301
2007,1,13,22,18,4533,58,N,1440,155,W,959,233,10,a,233
2007,1,13,22,24,4223,58,N,4714,153,W,3909,282,4,a,282
2007,1,13,23,22,2171,58,N,4767,153,W,3865,194,-3,a,194
2007,1,14,0,50,2794,51,N,5376,177,W,3893,252,13,a,252
2007,1,14,0,54,3282,51,N,5135,178,W,356,506,12,a,506
2007,1,14,1,13,913,58,N,4708,153,W,3960,367,3,a,367
2007,1,14,2,14,5486,51,N,5140,178,W,172,381,9,a,381
2007,1,14,4,53,2543,52,N,1741,174,W,1139,785,8,a,785
2007,1,14,4,55,3769,52,N,1734,174,W,1064,657,1,a,657
2007,1,14,5,18,911,52,N,1719,174,W,1079,578,6,a,578
2007,1,14,5,23,3387,52,N,1736,174,W,1158,684,9,a,684
2007,1,14,5,36,4418,52,N,1745,174,W,1153,709,5,a,709
2007,1,14,5,58,617,52,N,1747,174,W,1124,507,4,a,507
2007,1,14,7,10,4054,58,N,4370,153,W,5205,480,4,a,480
2007,1,14,7,29,5683,58,N,4362,153,W,5089,444,-1,a,444
2007,1,14,8,34,3446,58,N,4948,153,W,1536,994,6,a,994
2007,1,14,8,43,3368,58,N,4707,153,W,3937,336,2,a,336
2007,1,14,10,36,4025,51,N,4904,178,W,4672,581,17,b,581
2007,1,14,11,36,1643,51,N,4138,178,W,2998,944,21,a,944
2007,1,14,13,5,3001,58,N,1498,154,W,5750,0,7,a,-26
2007,1,14,14,31,2912,58,N,1774,154,W,5947,286,12,a,286
2007,1,14,15,4,3381,58,N,1602,154,W,5627,0,6,a,-158
2007,1,14,15,21,1962,59,N,2170,153,W,2558,0,-4,a,-106
2007,1,14,19,53,5741,58,N,1442,155,W,882,0,2,a,-300
2007,1,14,22,20,92,58,N,4667,153,W,4047,387,9,a,387
2007,1,14,22,36,2500,58,N,4662,153,W,4071,360,0,a,360
2007,1,15,0,53,4281,58,N,1495,154,W,5069,264,17,a,264
2007,1,15,1,38,3320,58,N,2461,154,W,4002,300,9,a,300
2007,1,15,2,3,5474,58,N,1386,155,W,880,126,4,a,126
2007,1,15,6,17,3767,51,N,4703,178,W,4767,391,8,b,391
2007,1,15,6,32,798,58,N,4602,153,W,3980,251,3,a,251
2007,1,15,6,48,1656,58,N,4706,153,W,3932,369,8,a,369
2007,1,15,7,7,723,51,N,4842,178,W,4701,503,12,b,503
2007,1,15,7,43,1457,58,N,1502,155,W,900,253,8,a,253
2007,1,15,7,46,5018,58,N,4647,153,W,4005,404,12,a,404
2007,1,15,8,54,4778,53,N,3273,167,W,3098,2010,18,a,2010
2007,1,15,10,3,3884,58,N,4367,153,W,5177,497,10,a,497
2007,1,15,13,46,3103,53,N,3246,167,W,3144,2242,17,a,2242
2007,1,15,16,53,3682,61,N,882,152,W,2518,783,0,a,783
2007,1,15,17,25,2458,58,N,4661,153,W,3980,300,4,a,300
2007,1,15,17,26,2836,58,N,4728,153,W,3864,174,-2,a,174
2007,1,15,18,8,447,57,N,3713,156,W,2733,581,7,a,581
2007,1,15,18,45,2691,58,N,4696,153,W,3956,315,5,a,315
2007,1,15,22,46,1137,53,N,3228,167,W,2982,1604,18,a,1604
2007,1,16,0,41,2445,62,N,114,144,W,706,506,12,b,506
2007,1,16,0,44,1866,58,N,4616,153,W,4052,372,9,a,372
2007,1,16,6,40,1905,57,N,4234,156,W,1060,563,16,a,563
2007,1,16,6,42,4361,57,N,4219,156,W,1061,637,16,a,637
2007,1,16,7,25,3697,57,N,4145,156,W,966,361,9,a,361
2007,1,16,8,21,4971,58,N,4972,153,W,3482,255,3,a,255
2007,1,16,8,22,4608,58,N,4929,153,W,3525,314,4,a,314
2007,1,16,8,25,343,58,N,4972,153,W,3481,251,2,a,251
2007,1,16,11,41,2667,58,N,4563,153,W,4021,328,3,a,328
2007,1,16,14,36,1332,58,N,4750,153,W,3762,361,5,a,361
2007,1,16,16,1,4408,53,N,4308,166,W,4547,740,9,a,740
2007,1,16,19,56,2098,61,N,1629,152,W,1069,0,-5,a,-153
2007,1,17,10,4,1712,61,N,1835,152,W,2189,519,-2,a,519
2007,1,17,14,44,2736,53,N,5350,166,W,5390,411,4,a,411
2007,1,17,18,50,5475,58,N,1802,154,W,4200,859,12,a,859
2007,1,17,22,14,4001,54,N,3659,163,W,3077,991,24,a,991
2007,1,18,1,37,2290,54,N,3565,163,W,3142,865,14,a,865
2007,1,18,1,38,964,54,N,3685,163,W,3231,683,14,a,683
2007,1,18,2,13,2788,54,N,3593,163,W,2913,934,16,a,934
2007,1,18,2,16,3475,58,N,1728,154,W,5900,312,16,a,312
2007,1,18,8,6,77,58,N,1449,155,W,831,160,6,a,160
2007,1,18,11,44,4089,54,N,3848,164,W,479,116,15,a,116
2007,1,18,12,23,5412,58,N,1627,154,W,5851,57,6,a,57
2007,1,18,14,23,3007,54,N,3641,163,W,3092,932,15,a,932
2007,1,18,20,2,3350,58,N,1478,155,W,906,214,6,a,214
2007,1,18,23,42,1275,53,N,3211,167,W,2950,1606,17,a,1606
2007,1,19,0,45,3944,58,N,1984,155,W,5132,627,14,a,627
2007,1,19,3,3,2195,61,N,809,152,W,1716,417,2,a,417
2007,1,19,4,20,2401,53,N,3105,167,W,2978,1609,21,a,1609
2007,1,19,4,21,2541,58,N,1750,154,W,5993,289,3,a,289
2007,1,19,7,39,2460,61,N,767,152,W,1754,505,8,a,505
2007,1,19,11,7,4667,54,N,3440,163,W,3245,853,14,a,853
2007,1,19,12,19,499,58,N,2926,154,W,5814,1455,17,a,1455
2007,1,19,13,58,3660,58,N,928,155,W,2257,0,1,a,-162
2007,1,19,16,38,4807,54,N,3766,163,W,2862,977,12,a,977
