time,lat,long,depth,mag,ms
2007-03-31T18:56:22.940Z,58.22933333333334,-155.18616666666668,-0.06,0,1175367382940
2007-03-31T23:50:00.880Z,58.75566666666667,-153.609,1.35,0.1,1175385000880
2007-04-01T13:03:48.340Z,58.800333333333334,-153.625,3.64,0,1175432628340
2007-04-01T20:03:21.240Z,58.22933333333334,-155.16883333333334,-3,0,1175457801240
2007-04-01T20:12:52.210Z,58.167,-155.3375,-0.18,0.1,1175458372210
2007-04-02T03:05:30.430Z,58.16766666666667,-155.36916666666667,3.34,0.1,1175483130430
2007-04-02T07:05:53.610Z,61.184333333333335,-152.22683333333333,3.19,0,1175497553610
2007-04-02T07:39:00.840Z,58.165333333333336,-155.31216666666666,-2.04,0,1175499540840
2007-04-02T09:46:27.770Z,58.7465,-153.62066666666666,2.24,0.1,1175507187770
2007-04-02T12:55:27.400Z,58.25333333333333,-155.57033333333334,-1.62,0.1,1175518527400
2007-04-02T15:00:45.120Z,58.21816666666667,-155.1655,0.4,0.1,1175526045120
2007-04-04T15:42:35.320Z,59.3645,-153.42416666666668,-0.58,0,1175701355320
2007-04-05T14:54:12.120Z,58.25,-155.11216666666667,-3,0,1175784852120
2007-04-05T20:41:05.360Z,58.1605,-155.38,-3,0,1175805665360
2007-04-05T21:02:22.000Z,58.159666666666666,-155.3795,-3,0.1,1175806942000
2007-04-09T14:25:14.670Z,59.36183333333334,-153.423,-0.54,0.1,1176128714670
2007-04-11T00:55:17.060Z,58.22683333333333,-155.171,-3,0,1176252917060
2007-04-11T05:35:37.910Z,58.22716666666667,-155.18983333333333,0.42,0.1,1176269737910
2007-04-11T16:49:26.270Z,58.74966666666667,-153.626,1.72,0.1,1176310166270
2007-04-11T17:21:11.800Z,58.23116666666667,-155.11083333333335,-3,0.1,1176312071800
2007-04-12T19:56:53.260Z,58.176,-155.36016666666666,1.19,0.1,1176407813260
2007-04-14T14:14:24.020Z,61.318333333333335,-152.189,5.8,0.1,1176560064020
2007-04-15T18:58:10.750Z,58.193333333333335,-155.2515,1.85,0.1,1176663490750
2007-04-16T16:18:45.060Z,58.23566666666667,-155.1565,0.13,0,1176740325060
2007-04-17T11:31:08.720Z,61.2025,-152.325,5.45,0.1,1176809468720
2007-04-20T23:41:38.570Z,61.176,-152.23333333333332,4.67,0.1,1177112498570
2007-04-21T16:00:35.600Z,59.356,-153.4345,-2.1,0,1177171235600
2007-04-21T16:55:51.320Z,58.2405,-155.17516666666666,0.74,0.1,1177174551320
