year,month,day,hour,min,sec,lat,latDir,latMin,long,longDir,longMin,depth,mag,type,depth2
2008,1,5,21,8,1963,58,N,986,155,W,2326,407,11,a,407
2008,1,5,22,25,1331,61,N,377,152,W,1825,1537,12,a,1537
2008,1,6,5,52,5350,58,N,1374,155,W,886,176,9,a,176
2008,1,6,7,43,11,58,N,5161,153,W,5037,337,12,a,337
2008,1,6,12,28,3549,58,N,2096,154,W,4661,294,9,a,294
2008,1,6,13,24,2640,52,N,8,178,E,2366,285,15,a,285
2008,1,6,13,26,871,51,N,5930,178,E,2611,232,16,a,232
2008,1,6,14,9,2100,51,N,4325,178,W,3559,1604,18,a,1604
2008,1,6,14,46,1296,51,N,5877,178,E,2517,346,12,a,346
2008,1,6,15,46,1680,61,N,1948,152,W,1756,8,2,a,8
2008,1,6,17,32,1042,58,N,1450,155,W,930,207,10,a,207
2008,1,6,17,36,2187,58,N,1408,155,W,869,0,4,a,-239
2008,1,6,18,3,2224,61,N,301,152,W,2357,1431,10,a,1431
2008,1,6,21,8,3659,58,N,1099,155,W,1620,206,10,a,206
2008,1,6,22,36,3856,58,N,1079,155,W,1899,48,5,a,48
2008,1,7,5,59,761,58,N,1196,155,W,1473,0,4,a,-300
2008,1,7,6,54,2714,52,N,12,178,E,3380,1024,11,a,1024
2008,1,7,7,59,5846,61,N,2842,151,W,5232,568,8,E,568
2008,1,7,9,24,1675,62,N,87,144,W,900,0,7,b,-50
2008,1,7,11,19,1227,58,N,1450,155,W,838,225,9,a,225
2008,1,7,11,19,1570,58,N,1515,155,W,835,284,8,a,284
2008,1,7,11,19,3283,58,N,1460,155,W,872,0,5,a,-300
2008,1,7,11,22,3615,58,N,1457,155,W,845,0,4,a,-300
2008,1,7,11,36,1281,58,N,1459,155,W,908,181,8,a,181
2008,1,7,17,54,1093,61,N,3055,151,W,5596,1034,12,E,1034
2008,1,7,18,37,291,58,N,1695,154,W,5034,360,10,a,360
2008,1,7,20,57,1859,53,N,2936,167,W,2876,1945,18,a,1945
2008,1,8,6,20,4759,59,N,2155,153,W,2541,0,-1,a,-123
2008,1,8,11,53,1318,53,N,3281,167,W,2927,1908,18,a,1908
2008,1,8,14,18,5609,60,N,3169,153,W,44,956,12,a,956
2008,1,8,15,1,193,58,N,1469,154,W,5473,412,8,a,412
2008,1,8,15,9,1485,61,N,2904,151,W,5907,527,7,E,527
2008,1,8,15,35,4344,53,N,2846,167,W,611,312,22,a,312
2008,1,8,15,52,1633,58,N,1440,155,W,944,226,7,a,226
2008,1,8,19,40,2766,57,N,4340,156,W,161,1255,12,a,1255
2008,1,8,21,17,3176,58,N,1422,155,W,742,0,3,a,-244
2008,1,8,21,33,1172,54,N,3650,163,W,2210,887,26,a,887
2008,1,8,23,17,5007,51,N,5323,177,W,5592,452,11,a,452
2008,1,9,3,23,387,51,N,4008,178,W,4231,920,9,a,920
2008,1,9,9,23,1172,61,N,1845,152,W,1547,381,6,a,381
2008,1,9,10,8,3401,53,N,2673,168,W,636,399,15,a,399
2008,1,9,11,13,3262,58,N,1289,155,W,1007,516,9,a,516
2008,1,9,13,45,182,53,N,2717,168,W,691,62,7,a,62
2008,1,10,2,3,3257,52,N,470,176,W,2266,2151,10,a,2151
2008,1,10,4,27,5965,58,N,1666,154,W,5990,207,8,a,207
2008,1,10,7,29,1651,53,N,2635,168,W,613,174,8,a,174
2008,1,10,11,46,5913,61,N,1959,152,W,1556,67,0,a,67
2008,1,10,15,15,4545,58,N,1424,155,W,698,0,8,a,-265
2008,1,10,22,31,1629,61,N,1808,152,W,1354,238,-2,a,238
2008,1,10,22,56,1365,58,N,1116,155,W,1620,279,1,a,279
2008,1,11,2,12,1979,61,N,1336,152,W,1042,3020,8,b,3020
2008,1,11,2,12,2113,61,N,1484,152,W,1046,4258,11,b,4258
2008,1,11,2,26,5486,61,N,3090,151,W,5933,543,12,E,543
2008,1,11,2,39,5779,61,N,3042,151,W,5880,538,23,E,538
2008,1,11,5,46,5959,61,N,776,152,W,1722,401,2,a,401
2008,1,11,8,49,4961,53,N,1479,168,W,2008,145,15,a,145
2008,1,11,15,37,2974,54,N,4437,163,W,5014,2612,16,b,2612
2008,1,11,16,12,5060,51,N,4724,178,W,5476,710,3,a,710
2008,1,11,18,56,2444,61,N,801,152,W,1777,491,6,a,491
2008,1,11,19,20,3114,61,N,387,152,W,2019,1299,5,a,1299
2008,1,11,20,16,3160,60,N,2590,152,W,4991,864,5,a,864
2008,1,11,21,59,4927,58,N,1407,155,W,749,0,2,a,-215
2008,1,12,3,58,1157,61,N,5991,144,W,798,145,7,b,145
2008,1,12,8,20,4857,61,N,1461,152,W,238,632,-2,a,632
2008,1,12,9,2,5884,61,N,1871,152,W,1493,368,-2,a,368
2008,1,12,9,59,2067,58,N,1425,155,W,892,0,4,a,-268
2008,1,12,10,22,5610,61,N,2981,151,W,5982,630,25,E,630
2008,1,12,10,27,2426,61,N,1892,152,W,1534,158,-1,a,158
2008,1,12,10,27,2863,61,N,1893,152,W,1538,435,5,a,435
2008,1,12,10,28,3088,61,N,2910,151,W,5757,1006,17,E,1006
2008,1,12,10,32,742,61,N,3027,151,W,5801,576,8,E,576
2008,1,12,11,10,2135,61,N,3062,151,W,5838,514,5,E,514
2008,1,12,11,21,3027,61,N,2850,151,W,5583,819,3,E,819
2008,1,12,13,20,1141,52,N,1861,174,W,850,987,3,a,987
2008,1,12,14,8,1205,52,N,2512,174,W,1063,0,12,a,-161
2008,1,12,16,28,3920,61,N,1828,152,W,1305,0,-4,a,-300
2008,1,12,17,28,3811,58,N,1349,155,W,1052,39,3,a,39
2008,1,12,17,28,4679,58,N,1360,155,W,978,0,5,a,-300
2008,1,12,19,24,5873,58,N,1363,155,W,1067,0,1,a,-245
2008,1,12,21,30,4251,58,N,2393,154,W,3344,412,10,a,412
2008,1,12,21,42,4027,58,N,2404,154,W,3413,409,10,a,409
2008,1,12,22,46,4323,58,N,2672,154,W,3156,575,11,a,575
2008,1,13,2,27,924,58,N,1478,155,W,924,355,13,a,355
2008,1,13,2,28,1454,58,N,1381,155,W,780,0,4,a,-266
2008,1,13,5,23,5362,61,N,1843,152,W,1455,0,-2,a,-112
2008,1,13,12,56,4164,57,N,3923,156,W,2611,1064,12,a,1064
2008,1,13,14,3,5056,57,N,3887,156,W,2598,1002,10,a,1002
2008,1,13,14,55,690,59,N,2144,153,W,2576,0,-4,a,-150
2008,1,13,23,23,5663,58,N,1051,155,W,1930,104,4,a,104
2008,1,13,23,43,936,61,N,1841,152,W,1439,490,8,a,490
2008,1,14,0,32,3097,61,N,1851,152,W,1415,0,-2,a,-300
2008,1,14,3,17,2498,58,N,48,155,W,4622,666,13,a,666
2008,1,14,15,40,5407,58,N,1005,155,W,2261,102,10,a,102
2008,1,14,17,47,2794,58,N,2061,154,W,4820,204,11,a,204
2008,1,15,3,2,4804,58,N,1613,154,W,5736,43,10,a,43
2008,1,15,14,36,1918,58,N,1410,155,W,1066,136,9,a,136
2008,1,15,14,36,3505,58,N,1536,155,W,1122,564,10,a,564
2008,1,15,16,47,3468,57,N,3557,156,W,2141,474,13,a,474
2008,1,15,18,40,3389,58,N,2495,154,W,4834,599,11,a,599
2008,1,15,21,52,992,58,N,1391,155,W,824,0,-2,a,-300
2008,1,16,2,30,3044,61,N,816,152,W,1818,607,0,a,607
2008,1,16,2,33,2773,58,N,1043,155,W,2060,165,6,a,165
2008,1,16,2,33,4024,58,N,1039,155,W,2066,0,5,a,-130
2008,1,16,2,51,1977,58,N,1614,154,W,5336,732,11,a,732
2008,1,16,3,59,4596,61,N,1408,152,W,169,645,-1,a,645
2008,1,16,8,22,4295,54,N,4783,164,W,1169,371,14,a,371
2008,1,16,9,6,4542,54,N,4560,164,W,1399,189,14,a,189
2008,1,16,10,22,1091,58,N,2132,154,W,4826,278,9,a,278
2008,1,16,10,47,3072,58,N,2472,154,W,3230,910,8,a,910
2008,1,16,13,45,1999,61,N,1862,152,W,1520,246,0,a,246
2008,1,16,15,36,1686,58,N,1018,155,W,2158,171,4,a,171
2008,1,16,21,31,1194,61,N,2011,152,W,517,0,-3,a,-300
2008,1,17,7,51,4792,58,N,988,155,W,2078,0,7,a,-300
2008,1,17,10,34,3566,61,N,1863,152,W,1446,321,7,a,321
2008,1,17,14,38,2082,58,N,1105,155,W,2355,300,7,a,300
2008,1,17,18,29,2315,58,N,1164,155,W,1518,118,10,a,118
2008,1,17,22,6,2396,52,N,2182,174,W,1052,0,6,a,-300
2008,1,18,4,51,2906,58,N,1030,155,W,2110,163,7,a,163
2008,1,18,4,57,130,61,N,846,152,W,1680,36,-3,a,36
2008,1,18,8,7,4425,61,N,1928,152,W,1515,116,1,a,116
2008,1,18,14,3,3234,59,N,2158,153,W,2626,43,-9,a,43
2008,1,18,14,3,3449,59,N,2152,153,W,2591,22,-5,a,22
2008,1,18,16,12,5061,61,N,1905,152,W,1512,424,6,a,424
2008,1,18,16,33,34,61,N,1704,152,W,2126,396,4,a,396
2008,1,18,17,41,1850,59,N,2172,153,W,2643,26,-4,a,26
2008,1,18,17,47,743,57,N,4018,156,W,2406,1263,9,a,1263
2008,1,18,18,1,5724,61,N,5373,144,W,784,491,9,b,491
2008,1,18,18,58,256,61,N,971,152,W,2439,1247,1,a,1247
2008,1,18,18,57,4765,59,N,2152,153,W,2560,0,-6,a,-97
2008,1,18,20,32,269,58,N,1407,155,W,1124,0,-2,a,-300
2008,1,18,20,57,3178,59,N,2172,153,W,2586,8,-4,a,8
2008,1,18,22,14,3283,61,N,854,152,W,1474,519,2,a,519
2008,1,19,0,6,4654,61,N,883,152,W,1463,482,5,a,482
2008,1,19,1,18,1143,58,N,2362,154,W,4914,521,8,a,521
2008,1,19,5,56,4585,61,N,869,152,W,1450,510,0,a,510
2008,1,19,13,5,3618,61,N,1800,152,W,1435,417,4,a,417
2008,1,19,17,48,2152,61,N,859,152,W,2144,423,-4,a,423
2008,1,19,19,35,922,59,N,2169,153,W,2559,0,3,a,-79
2008,1,19,20,3,2663,59,N,2157,153,W,2589,0,0,a,-101
2008,1,19,20,6,4960,59,N,2158,153,W,2542,0,2,a,-63
2008,1,19,20,35,5247,59,N,2189,153,W,2564,0,5,a,-100
2008,1,19,20,56,2796,59,N,2156,153,W,2545,0,2,a,-75
2008,1,19,21,10,4590,59,N,2171,153,W,2559,0,9,a,-196
2008,1,19,21,18,1460,59,N,2172,153,W,2564,0,10,a,-74
2008,1,19,21,53,2093,61,N,1852,152,W,1478,411,2,a,411
2008,1,19,23,33,1066,59,N,2145,153,W,2557,0,1,a,-89
2008,1,19,23,48,4734,59,N,2148,153,W,2567,0,1,a,-63
2008,1,20,1,5,3015,59,N,2172,153,W,2555,0,10,a,-87
2008,1,20,1,6,2639,59,N,2175,153,W,2571,0,-3,a,-115
2008,1,20,1,6,3853,59,N,2172,153,W,2574,0,3,a,-79
2008,1,20,1,16,1353,59,N,2167,153,W,2567,0,5,a,-117
2008,1,20,1,50,2483,59,N,2157,153,W,2580,0,11,a,-130
2008,1,20,2,1,1540,59,N,2154,153,W,2575,0,7,a,-111
2008,1,20,2,28,5567,62,N,73,144,W,854,440,9,b,440
2008,1,20,4,30,2303,59,N,2170,153,W,2565,0,8,a,-101
2008,1,20,4,51,5403,59,N,2155,153,W,2601,0,2,a,-124
2008,1,20,5,13,5137,59,N,2180,153,W,2563,0,5,a,-118
2008,1,20,7,28,776,59,N,2148,153,W,2552,0,11,a,-114
2008,1,20,8,18,1515,59,N,2162,153,W,2549,0,5,a,-96
2008,1,20,8,37,631,59,N,2158,153,W,2599,0,10,a,-130
2008,1,20,8,41,2590,59,N,2162,153,W,2547,0,6,a,-75
2008,1,20,9,50,3556,59,N,2167,153,W,2578,0,4,a,-99
2008,1,20,11,19,2936,59,N,2162,153,W,2563,0,3,a,-115
2008,1,20,11,42,1758,59,N,2130,153,W,2539,0,2,a,-162
2008,1,20,12,13,1979,59,N,2155,153,W,2554,0,8,a,-140
2008,1,20,12,15,599,59,N,2143,153,W,2571,0,7,a,-289
2008,1,20,12,20,677,59,N,2170,153,W,2572,0,3,a,-105
2008,1,20,12,23,3382,59,N,2138,153,W,2549,0,4,a,-73
2008,1,20,12,23,5128,59,N,2151,153,W,2561,0,9,a,-117
2008,1,20,12,40,4867,59,N,2165,153,W,2559,0,9,a,-88
2008,1,20,15,9,3920,58,N,1006,155,W,1963,311,5,a,311
2008,1,20,17,49,750,59,N,2162,153,W,2606,11,4,a,11
2008,1,20,20,0,4700,53,N,2564,168,W,671,1087,21,a,1087
2008,1,20,21,47,1171,58,N,1605,154,W,5891,0,6,a,-141
2008,1,20,22,32,2574,61,N,1853,152,W,1417,165,8,a,165
2008,1,21,0,7,2362,61,N,447,152,W,1520,1776,3,a,1776
2008,1,21,4,2,4519,58,N,1556,155,W,19,341,0,a,341
2008,1,21,6,2,4220,53,N,2465,168,W,357,1308,13,a,1308
2008,1,21,8,33,391,58,N,1585,154,W,5462,400,4,a,400
2008,1,21,10,29,5981,58,N,1023,155,W,2137,100,9,a,100
2008,1,21,14,40,4339,58,N,2727,154,W,3728,414,11,a,414
2008,1,21,15,41,3545,61,N,1551,152,W,2484,530,6,a,530
2008,1,21,20,53,2386,61,N,1539,152,W,2507,575,4,a,575
2008,1,22,3,7,218,61,N,1873,152,W,1441,0,3,a,-300
2008,1,22,4,19,4547,61,N,1809,152,W,1405,200,6,a,200
2008,1,22,6,33,2089,61,N,1803,152,W,1288,195,1,a,195
2008,1,22,14,12,3560,52,N,457,176,W,831,0,-9,a,-300
2008,1,22,18,3,3692,61,N,951,152,W,1849,467,6,a,467
2008,1,22,19,3,1194,58,N,1477,155,W,935,376,5,a,376
2008,1,23,1,54,1252,61,N,822,152,W,2204,434,3,a,434
2008,1,23,3,53,5008,61,N,388,152,W,1811,1573,8,a,1573
2008,1,23,3,54,4136,61,N,389,152,W,1669,1422,3,a,1422
2008,1,23,4,20,1428,61,N,299,152,W,1548,1267,3,a,1267
2008,1,23,8,6,4479,59,N,2166,153,W,2566,0,1,a,-90
2008,1,23,12,25,5588,58,N,3672,154,W,3374,1027,12,a,1027
2008,1,23,14,38,529,58,N,150,154,W,5797,1492,13,a,1492
2008,1,23,18,2,4425,58,N,433,155,W,1743,887,10,a,887
2008,1,23,19,31,3688,61,N,1842,152,W,1521,202,11,a,202
2008,1,23,19,35,4701,58,N,1377,155,W,967,0,0,a,-300
2008,1,23,20,59,5684,53,N,2921,167,W,2869,1500,18,E,1500
2008,1,23,21,35,2009,61,N,359,152,W,1939,1423,17,a,1423
2008,1,23,22,4,4017,61,N,5707,144,W,1243,339,10,b,339
2008,1,23,23,56,4136,59,N,2166,153,W,2632,0,-2,a,-16
2008,1,24,8,0,4066,58,N,1060,154,W,4628,1493,9,a,1493
2008,1,24,12,22,5404,61,N,872,152,W,2329,502,18,a,502
2008,1,24,12,39,1022,61,N,826,152,W,2208,508,1,a,508
2008,1,24,14,29,4743,61,N,373,152,W,1794,1574,12,a,1574
2008,1,24,19,26,743,58,N,3536,154,W,3584,1008,22,a,1008
2008,1,25,2,28,2201,61,N,1913,152,W,856,536,1,a,536
2008,1,25,4,21,900,61,N,1861,152,W,1387,395,7,a,395
2008,1,25,5,12,2367,58,N,1828,155,W,4651,0,5,a,-155
2008,1,25,7,40,1549,58,N,1409,155,W,805,0,3,a,-300
2008,1,25,8,10,3589,58,N,1388,155,W,793,0,6,a,-300
2008,1,25,8,26,1328,58,N,1464,155,W,846,260,8,a,260
2008,1,25,10,36,4722,60,N,3245,152,W,3021,1125,5,a,1125
2008,1,25,15,50,5106,52,N,413,176,W,22,697,5,a,697
2008,1,25,20,37,3288,58,N,992,154,W,4617,877,15,a,877
2008,1,25,23,26,4401,58,N,1747,154,W,5895,0,8,a,-300
2008,1,26,15,56,1541,58,N,1616,155,W,906,743,6,a,743
2008,1,26,16,13,3142,58,N,1607,155,W,23,127,9,a,127
2008,1,27,1,25,2254,58,N,1000,155,W,2224,0,5,a,-300
2008,1,27,4,3,666,58,N,1078,154,W,4561,1703,9,a,1703
2008,1,27,11,53,3751,58,N,965,154,W,4349,1016,5,a,1016
2008,1,27,14,46,3865,61,N,1657,152,W,1374,0,1,a,-66
2008,1,27,16,17,4218,60,N,3090,152,W,5061,355,4,a,355
2008,1,27,20,47,235,58,N,1480,155,W,560,0,-1,a,-244
2008,1,27,21,18,1537,61,N,1923,152,W,1174,187,4,b,187
2008,1,27,23,51,1874,58,N,965,154,W,4518,984,13,a,984
2008,1,28,3,30,1959,58,N,2153,154,W,5262,235,8,a,235
2008,1,28,3,31,3029,61,N,383,152,W,1523,1610,3,a,1610
2008,1,28,8,19,2783,61,N,1523,152,W,2535,643,3,a,643
2008,1,28,13,2,635,59,N,2147,153,W,2552,0,0,a,-204
2008,1,28,14,57,3295,58,N,1489,155,W,686,0,7,a,-300
2008,1,28,16,4,2401,61,N,5455,143,W,5887,0,11,a,-300
2008,1,28,16,18,4464,58,N,1069,155,W,1964,131,5,a,131
2008,1,28,19,53,1170,58,N,1069,155,W,1968,0,6,a,-213
2008,1,28,20,12,2056,58,N,1026,155,W,2229,63,2,a,63
2008,1,29,4,15,3889,61,N,843,152,W,2146,503,5,a,503
2008,1,29,17,21,2658,61,N,875,152,W,2288,570,3,a,570
2008,1,29,23,53,2738,58,N,2176,154,W,4724,324,8,a,324
2008,1,30,3,28,4246,58,N,1114,155,W,2333,260,4,a,260
2008,1,30,5,7,4076,58,N,1457,155,W,824,0,0,a,-300
2008,1,30,5,58,2329,58,N,1699,154,W,5884,0,4,a,-152
2008,1,30,8,34,3728,61,N,1839,152,W,1377,252,0,a,252
2008,1,30,13,47,5258,58,N,1666,154,W,5991,0,5,a,-300
2008,1,30,15,6,2615,51,N,5714,178,E,3276,207,5,a,207
2008,1,30,16,25,1184,51,N,5757,178,E,3281,518,2,a,518
2008,1,30,16,55,2351,51,N,5773,178,E,3331,330,3,a,330
2008,1,31,1,15,2480,61,N,3461,152,W,2510,195,9,a,195
2008,1,31,8,59,80,58,N,1238,155,W,1130,0,4,a,-246
2008,1,31,10,6,3618,55,N,2219,161,W,5910,0,12,b,-190
2008,1,31,10,58,278,61,N,449,152,W,1464,1507,8,a,1507
2008,1,31,11,50,1653,55,N,1129,162,W,2479,0,14,a,-289
2008,1,31,11,53,5865,55,N,1077,162,W,2496,0,13,a,-85
2008,1,31,11,58,2150,55,N,1147,162,W,2435,0,12,a,-216
2008,1,31,15,12,336,61,N,1885,152,W,1471,400,4,a,400
2008,1,31,16,23,1360,61,N,533,152,W,3022,369,3,a,369
2008,1,31,20,18,1756,61,N,3037,152,W,16,620,6,E,620
2008,1,31,21,41,775,59,N,2182,153,W,2584,0,-4,a,-31
2008,1,31,22,26,2744,61,N,3169,151,W,5991,508,4,E,508
2008,2,1,6,15,4402,61,N,3116,151,W,5998,515,2,E,515
2008,2,1,7,52,1610,58,N,1329,155,W,1189,0,-2,a,-300
2008,2,1,11,20,2814,58,N,1100,155,W,1703,261,8,a,261
2008,2,1,14,50,5960,58,N,1682,154,W,5970,194,6,a,194
2008,2,1,16,16,4877,59,N,2177,153,W,2642,0,-9,a,-108
2008,2,1,17,47,1126,61,N,773,152,W,2987,355,1,a,355
2008,2,1,20,32,2457,55,N,1100,162,W,2569,0,16,a,-4
2008,2,1,20,38,3135,55,N,1111,162,W,2480,0,13,a,-165
2008,2,1,20,40,5927,55,N,1123,162,W,2426,0,21,a,-161
2008,2,1,21,12,5629,58,N,1369,155,W,1080,0,-7,a,-300
2008,2,1,21,28,2083,54,N,4392,164,W,649,83,9,a,83
2008,2,1,22,28,2903,58,N,954,154,W,4424,1049,14,a,1049
2008,2,2,1,48,2018,58,N,835,154,W,4371,1134,16,a,1134
2008,2,2,5,38,4378,58,N,1772,155,W,0,224,15,a,224
2008,2,2,6,19,2266,59,N,2152,153,W,2563,0,1,a,-20
2008,2,2,6,20,192,58,N,1126,155,W,2069,0,2,a,-300
2008,2,2,6,38,1983,54,N,4342,164,W,685,2,12,a,2
2008,2,2,8,31,658,58,N,2962,154,W,4319,472,11,a,472
2008,2,2,12,10,5963,51,N,5648,178,E,3235,676,8,a,676
2008,2,2,14,2,767,62,N,198,144,W,1257,334,9,b,334
2008,2,2,14,9,4194,61,N,1098,152,W,1294,457,-2,a,457
2008,2,2,17,39,3964,58,N,5203,153,W,4915,639,10,a,639
2008,2,2,19,1,4891,58,N,5937,153,W,4889,1026,15,a,1026
2008,2,2,22,49,3351,52,N,543,174,W,2168,923,12,a,923
2008,2,3,12,13,492,53,N,2605,168,W,639,925,16,a,925
2008,2,3,12,42,5543,61,N,1842,152,W,1552,0,-1,a,-300
2008,2,3,12,45,627,61,N,1758,152,W,1529,162,7,a,162
2008,2,3,12,49,859,61,N,1749,152,W,1557,265,4,a,265
2008,2,3,12,54,5818,61,N,1697,152,W,1469,150,0,a,150
2008,2,3,13,42,836,53,N,5042,166,W,3127,1010,13,a,1010
2008,2,3,18,6,1260,61,N,3079,151,W,5947,566,9,E,566
2008,2,3,23,55,1401,61,N,2058,152,W,1431,0,-3,a,-258
2008,2,4,2,34,1782,58,N,3904,154,W,4403,805,12,a,805
2008,2,4,5,48,3858,58,N,1439,155,W,939,210,8,a,210
2008,2,4,6,2,2221,53,N,5249,166,W,5428,565,12,a,565
2008,2,4,14,7,4168,58,N,1030,155,W,2141,0,15,a,-300
2008,2,4,14,21,3002,58,N,1411,155,W,862,0,-3,a,-300
2008,2,4,15,18,2028,58,N,949,154,W,4346,897,14,a,897
2008,2,4,15,18,4339,58,N,1000,154,W,4497,924,11,a,924
2008,2,4,19,17,780,58,N,1396,155,W,794,259,13,a,259
2008,2,5,4,32,5523,58,N,1140,155,W,1793,0,8,a,-300
2008,2,5,6,42,5218,58,N,1154,155,W,1663,518,11,a,518
2008,2,5,6,43,1969,58,N,1180,155,W,1589,326,9,a,326
2008,2,5,9,56,4314,61,N,1820,152,W,1237,466,9,a,466
2008,2,5,15,38,3460,54,N,368,165,W,4123,1745,17,a,1745
2008,2,5,18,55,3643,61,N,1702,152,W,1849,397,4,a,397
2008,2,5,20,6,879,61,N,985,152,W,2031,562,-1,a,562
2008,2,6,0,54,2823,60,N,5976,152,W,2333,1272,2,a,1272
2008,2,6,3,30,4779,61,N,1985,152,W,1081,1300,5,a,1300
2008,2,6,3,58,4907,60,N,189,153,W,331,0,7,a,-265
2008,2,6,7,33,4316,58,N,1592,154,W,5690,0,2,a,-68
2008,2,6,8,16,5578,60,N,4240,152,W,4114,1213,12,a,1213
2008,2,6,11,49,2504,62,N,30,144,W,1162,68,10,b,68
2008,2,6,16,4,3875,58,N,1825,154,W,5320,295,5,a,295
2008,2,6,16,14,913,58,N,1942,154,W,5395,126,8,a,126
2008,2,6,22,11,3865,58,N,1732,154,W,5841,0,3,a,-233
2008,2,7,0,7,243,58,N,1729,154,W,5868,0,3,a,-268
2008,2,7,1,49,1226,58,N,1449,155,W,795,0,2,a,-300
2008,2,7,2,10,2136,58,N,1068,155,W,2410,0,4,a,-300
2008,2,7,15,41,5413,58,N,1454,155,W,895,0,3,a,-300
2008,2,7,16,53,1271,60,N,694,152,W,5083,1087,8,a,1087
2008,2,7,17,12,606,61,N,3068,151,W,5948,525,7,E,525
2008,2,7,17,16,1421,60,N,683,152,W,5072,1075,9,a,1075
2008,2,7,17,16,1948,60,N,692,152,W,5007,1019,12,a,1019
2008,2,7,18,35,3703,58,N,1464,155,W,899,0,3,a,-300
2008,2,7,20,5,4632,54,N,3666,163,W,3085,453,15,a,453
2008,2,7,20,45,2331,58,N,1484,155,W,843,161,10,a,161
2008,2,8,1,21,2289,59,N,2153,153,W,2607,0,-5,a,-32
2008,2,8,2,59,1287,58,N,1130,155,W,1715,274,3,a,274
2008,2,8,3,54,2135,58,N,1049,155,W,2408,123,6,a,123
2008,2,8,4,24,2021,58,N,1044,155,W,2365,0,4,a,-300
2008,2,8,5,5,205,58,N,1135,155,W,2485,0,4,a,-300
2008,2,8,5,44,4919,61,N,3105,152,W,75,525,12,E,525
2008,2,8,12,32,1711,58,N,1454,155,W,801,0,5,a,-300
2008,2,8,12,53,2392,51,N,5354,177,W,1570,546,7,a,546
2008,2,8,14,55,2669,61,N,1192,152,W,1799,556,-5,a,556
2008,2,8,15,51,2699,58,N,1700,154,W,5906,0,2,a,-241
2008,2,8,15,59,3826,59,N,2165,153,W,2552,0,-1,a,-28
